column1,id,actual_price,average_rating,brand,category,discount,out_of_stock,seller,selling_price,sub_category
29681,db8d1441-8a3e-5aea-84cf-58d44dd47f2e,1399,4.699999809,Oka,Clothing and Accessories,41,FALSE,OKANE,812,Bottomwear
14651,db90dfad-87b9-58e8-a5ec-93138f441231,2999,3.799999952,Scott Internation,Clothing and Accessories,81,FALSE,switzinc,549,Winter Wear
3483,db929738-7df1-5b2a-96e1-7fc08ca7103d,999,3.700000048,Zack Fo,Clothing and Accessories,55,FALSE,KrishnamEnterprisaes,444,Topwear
25972,db98dd91-8306-5a35-88c4-99b896f3aabf,2697,2.700000048,Uber Urb,Clothing and Accessories,44,FALSE,UberUrban,1499,Bottomwear
10810,db9d3d04-3d12-593d-a440-9bb4ebcd4823,999,3,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,399,Topwear
713,db9d9ee9-7ec0-50e5-acbf-ee3376c4edfe,599,2.599999905,Fairdea,Clothing and Accessories,52,FALSE,InstaHeaven,284,Topwear
29482,dba86afe-b169-5ae8-87be-fdf0fcab39bc,999,3.400000095,Ravil,Clothing and Accessories,43,FALSE,AR-Tech,569,Bottomwear
3356,dba8a466-d44d-54fd-b873-765b3b6b0f73,2397,4.300000191,REF,Clothing and Accessories,75,FALSE,KGeRetail,599,Topwear
7301,dbb546e7-0161-5061-ab8c-fb0341202b04,999,2.900000095,Dudli,Clothing and Accessories,20,FALSE,DudlindFashion,799,Topwear
16764,dbb67710-e54e-55a8-9cf2-640fb51b0fa9,2097,3.400000095,Urban D,Clothing and Accessories,66,FALSE,VRS FASHIONS PVT LTD,699,Innerwear and Swimwear
292,dbb88838-5edb-5609-b287-cd9afc2f1e52,1999,3.900000095,adidas Origina,Clothing and Accessories,53,FALSE,RetailNet,922,Topwear
22198,dbb9ad8d-e66e-58e0-8f70-86c4c2f79d17,3299,2.200000048,Mett,Clothing and Accessories,35,FALSE,Octave Store,2144,Winter Wear
9186,dbbccabe-e6b1-5eff-ad3d-d5e819c3a460,799,3.200000048,MASH UNLIMIT,Clothing and Accessories,58,FALSE,HIGHSTREET TRENDZ LLP,329,Topwear
17333,dbbf883f-4337-5be3-8b57-e60519ec8fd6,2999,3.599999905,CANTAB,Clothing and Accessories,50,FALSE,CANTABIL RETAIL,1499,Bottomwear
19304,dbc32520-dfd6-5c3d-8c66-a769223a828f,1800,3.200000048,yellowvib,Clothing and Accessories,55,FALSE,AMALGUS ENTERPRISE,800,Topwear
27682,dbc8962d-395a-535b-a098-2b3149a891e2,1999,3.599999905,Pu,Clothing and Accessories,40,FALSE,Tayab Manch Fashions,1199,Topwear
13732,dbcc8432-8ba1-5940-8023-22db9ce9018b,1899,3.400000095,Amp,Clothing and Accessories,72,FALSE,AFFGARMENTS,525,Topwear
4016,dbd0f778-f459-5b58-9c00-8c7d239c05c6,870,3,Vector,Footwear,10,FALSE,SOCCERINTERNATIONAL,783,Men's Footwear
6639,dbd1d51b-c60d-5340-8729-1caf28bd1666,1199,3.299999952,Royalty Retail And Expo,Clothing and Accessories,68,FALSE,RoyaltyRetailAndExport,379,Fabrics
1282,dbd6a411-25e3-55b4-833a-accf4745e8f2,699,1.700000048,CA,Clothing and Accessories,57,FALSE,caratrend,299,Topwear
25056,dbdf84b3-303f-54ae-8529-1f5fa847b4a8,1199,3.900000095,Free Authori,Clothing and Accessories,45,FALSE,BioworldMerchandising,659,Winter Wear
10043,dbe769b9-1b3d-5bff-aa4f-dad2a4a6e5bf,1299,2.799999952,Breakboun,Clothing and Accessories,50,FALSE,BREAKBOUNCE,649,Bottomwear
11000,dbeba907-e980-5f64-b4e8-442189d0583b,1499,4,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,599,Topwear
17905,dbee57bb-31c0-5338-9de8-904f104370df,910,3.599999905,Black Beat,Footwear,64,FALSE,Black Beatle,320,Men's Footwear
27099,dbfcf426-d8b1-5269-bc70-04f3238651a7,2499,4.099999905,Pu,Clothing and Accessories,40,FALSE,RetailNet,1499,Bottomwear
22000,dbfdbcfa-c320-5475-8ac4-57dc4d3ed4c7,1999,3.799999952,Mett,Clothing and Accessories,35,FALSE,METTLEAPPARELS,1299,Winter Wear
5470,dc024507-6159-5c9a-9aa1-adce1a81f37b,999,4,LDHSA,Clothing and Accessories,15,FALSE,UTTRAKHAND CLOTHHOUSE,848, Kurtas Ethnic Sets and Bottoms
601,dc024cd6-367b-57b7-9f1d-a8d9dd30ad5b,1299,4,Fairdea,Clothing and Accessories,78,FALSE,InstaHeaven,284,Topwear
18391,dc0665f1-fe15-540d-8593-d0f2bb4d86c6,2199,3.700000048,Mountain colou,Clothing and Accessories,61,FALSE,MountainColours,848,Bottomwear
20516,dc0989ea-b798-5b35-b77f-c9e6463b92a9,899,3.099999905,FLEXIM,Clothing and Accessories,53,FALSE,Flexikaart,420,Topwear
23894,dc0a429b-d2dd-513f-b36f-2674df19364e,1499,4.099999905,M.R. FASHI,Clothing and Accessories,56,FALSE,MRFASHION,649,Bottomwear
12951,dc0c0094-6820-5b4c-8eb7-380e4c6cce57,1099,2.5,ECKO Unl,Clothing and Accessories,32,FALSE,SandSMarketing,747,Topwear
12259,dc0ccd56-77ba-5123-a905-a783b40e2d3f,1149,2.5,ECKO Unl,Clothing and Accessories,34,FALSE,SandSMarketing,758,Topwear
13039,dc0ed00f-d2e5-513a-aedb-652323f1a42c,1299,4.900000095,ATTIITU,Clothing and Accessories,35,FALSE,Assiduus Distribution,844,Topwear
26651,dc106f5e-3fd3-57d8-8faf-bd20d1c3ec9c,799,4,TOM BU,Clothing and Accessories,26,FALSE,TOMBURG,585,Bottomwear
9205,dc1396b9-83d9-5a25-9ba6-1266c2085c78,949,3.200000048,MASH UNLIMIT,Clothing and Accessories,65,FALSE,HIGHSTREET TRENDZ LLP,329,Topwear
10505,dc1e6056-17b4-5842-a865-f45aa072654b,999,4.5,Gracew,Clothing and Accessories,57,FALSE,GRACEWAY,429,Clothing Accessories
19764,dc2001c4-8500-53ca-8ad8-30e79b86b380,1299,4.5,PixF,Clothing and Accessories,77,FALSE,PixFab,288,Topwear
10962,dc221da0-8ea2-5d78-8b9d-500399a9286e,1599,4.5,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,639,Topwear
21958,dc23d704-5778-5915-ba30-66171c1b89e3,1749,3.5,allan pet,Clothing and Accessories,64,FALSE,Allan peter,629,Topwear
25333,dc2471d1-2b85-5826-a0a1-723c1c8afe25,599,4.300000191,Free Authori,Clothing and Accessories,30,FALSE,BioworldMerchandising,419,Topwear
21894,dc25048c-b9d0-5a38-a025-dc5b0bcdca49,1499,4,LIVST,Clothing and Accessories,46,FALSE,khalsagarmnets,799,Bottomwear
10681,dc25dc9f-9053-5dc5-8936-fb00b9514657,999,4.5,Gracew,Clothing and Accessories,60,FALSE,GRACEWAY,399,Winter Wear
399,dc26fcab-80c0-57bf-8d59-7924e951b999,1049,3,SayItLo,Clothing and Accessories,76,FALSE,sayitloud,249,Innerwear and Swimwear
13287,dc280c48-eaa0-547c-90f0-279405400b56,1499,3.400000095,Amp,Clothing and Accessories,64,FALSE,AFFGARMENTS,525,Topwear
9752,dc2baf19-fd2e-5ba0-a065-900ca3c3cfe2,599,3.799999952,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
23132,dc2bbcd0-7535-55e9-9b7d-2e2d595c8a30,725,4,ARBO,Clothing and Accessories,47,FALSE,ARBOR,379,Topwear
3657,dc2ec576-848a-5f99-ab43-40e261556f7b,1999,4.099999905,SEVN,Clothing and Accessories,65,FALSE,Madster,699,Topwear
23780,dc3a09c4-75d7-5a2a-b349-e64940c180f1,999,3.5,Blue Sha,Clothing and Accessories,57,FALSE,Apparel Hub,426,Bottomwear
668,dc3b3d45-3a1e-5a31-8ef1-c223b7dd120c,1299,2.599999905,Fairdea,Clothing and Accessories,78,FALSE,InstaHeaven,284,Topwear
5973,dc3c7cc0-3326-58a9-bd0d-875d2456f048,1099,4.199999809,M7 By Metrona,Clothing and Accessories,65,FALSE,RetailNet,384,Topwear
17896,dc3dc315-eb69-5461-b770-5cb6ef77fa41,915,3.599999905,Black Beat,Footwear,65,FALSE,Black Beatle,320,Men's Footwear
7605,dc3f6211-2ddb-5ebf-a59f-18b19c92c2a3,1299,3.700000048,SUR,Clothing and Accessories,46,FALSE,a3Creations,699,Topwear
23186,dc3f6fff-47cb-5dd4-8a0d-49a5a4830dc6,920,3.700000048,ARBO,Clothing and Accessories,48,FALSE,ARBOR,474,Topwear
12738,dc404a75-2a0d-5ce8-a61c-636c418b9c3f,1099,2.5,ECKO Unl,Clothing and Accessories,32,FALSE,SandSMarketing,747,Topwear
13307,dc4053ac-4a67-59c8-be2b-d970f6fe4f2e,1499,3.400000095,Amp,Clothing and Accessories,64,FALSE,AFFGARMENTS,525,Topwear
23690,dc4172c0-6dfd-5b4c-bf92-c0a986ee7697,2999,4.5,REEBOK CLASSI,Clothing and Accessories,50,FALSE,RetailNet,1499,Topwear
25604,dc47e4f9-17be-5929-8aa4-f10c1c4510af,1899,3.900000095,Free Authori,Clothing and Accessories,50,FALSE,BioworldMerchandising,949,Winter Wear
3012,dc49b2cd-d1dc-5649-a435-20002b75540d,1995,3.799999952,AXMA,Clothing and Accessories,49,FALSE,ModaElementi,998,Winter Wear
1052,dc4aae4c-8da2-5b5d-92b6-75d9be11b870,1799,3.700000048,Jai Textil,Clothing and Accessories,77,FALSE,EighteenUp,398,Topwear
23582,dc4fcf7b-924f-583c-8f22-801ff39642e5,1200,2.200000048,saltla,Clothing and Accessories,50,FALSE,SMART SHOPPING123,600, Kurtas Ethnic Sets and Bottoms
23539,dc56964f-0e6f-5599-8f97-35dcaa707c25,998,4.199999809,ARBO,Clothing and Accessories,42,FALSE,ARBOR,569,Topwear
25058,dc56f903-c7bc-5491-82d9-37a162682c07,599,3.900000095,Free Authori,Clothing and Accessories,30,FALSE,BioworldMerchandising,419,Topwear
5616,dc58648f-03f9-54ee-8b01-de6c76015293,1699,3.799999952,ModeWa,Clothing and Accessories,58,FALSE,MP TRADERS 510,699,Topwear
21437,dc5affea-2090-5997-8bfe-9635d8456eb4,699,3.900000095,Styleska,Clothing and Accessories,50,FALSE,Styleskart,349,Topwear
25775,dc5d3fe6-c159-5054-a8ee-4dcc1265298a,1499,3.900000095,Free Authori,Clothing and Accessories,45,FALSE,BioworldMerchandising,824,Winter Wear
23440,dc5fa406-793d-5bbb-bfff-13659b58a502,798,3.799999952,ARBO,Clothing and Accessories,46,FALSE,ARBOR,426,Bottomwear
21098,dc63e170-b80d-578a-b8e1-e066eb174677,999,2.799999952,chawla fashi,Clothing and Accessories,62,FALSE,CHAWLA FASHION,379,Innerwear and Swimwear
4421,dc65f7d1-1c03-53e9-bc0d-6a2dea3afb40,2599,3.5,VOXA,Clothing and Accessories,53,FALSE,VOXATI,1199,Winter Wear
11504,dc67f860-0401-5b71-83db-350c256f8f3d,999,3.599999905,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,399,Topwear
23332,dc68a697-9a23-538f-97fc-49b798ffc62c,760,5,ARBO,Clothing and Accessories,43,FALSE,ARBOR,426,Topwear
26587,dc6c2375-517a-5fa1-8df3-11d684654bb6,999,3.799999952,ATHL,Clothing and Accessories,67,FALSE,ATHLIV,322,Topwear
27935,dc6d6908-54ca-54f0-8bea-893cdc7abe4b,3499,4.199999809,Pu,Clothing and Accessories,45,FALSE,Tayab Manch Fashions,1924,Topwear
4898,dc72e15a-b3dc-5c8b-87db-3f6208dc5b2f,1497,3.599999905,Shoef,Clothing and Accessories,56,FALSE,SHOEFLY,654,Topwear
24131,dc74a08f-6249-5156-a902-d27c62cd5aa4,1999,2.900000095,Purple Sta,Clothing and Accessories,77,FALSE,Purplestate,449,Topwear
22988,dc74aa68-e591-5400-8250-8dfc1c8c7c54,720,4.199999809,ARBO,Clothing and Accessories,47,FALSE,ARBOR,379,Topwear
3843,dc753783-a5dc-5d0a-abc6-ff4e3816b8a7,1999,3,Crocks Cl,Clothing and Accessories,70,FALSE,crockscl,599,Topwear
23433,dc75624f-cd50-57d7-95bc-0f4b8a65b1fe,740,3,ARBO,Clothing and Accessories,45,FALSE,ARBOR,407,Topwear
7316,dc769fed-c596-59b4-aee8-cf2124b4e6cd,8990,3,G,Clothing and Accessories,40,FALSE,RetailNet,5394,Bottomwear
11697,dc774475-da83-5471-8766-aec4621b3cf3,1599,4.300000191,style acco,Clothing and Accessories,64,FALSE,STYLE ACCORD,569,Bottomwear
29649,dc80659c-71a8-549a-9a3f-d33d6858733c,1299,3.799999952,Oka,Clothing and Accessories,41,FALSE,OKANE,754,Bottomwear
12192,dc84e4ae-37b9-5180-b500-e56f06e8e081,949,2.5,ECKO Unl,Clothing and Accessories,30,FALSE,SandSMarketing,664,Topwear
9664,dc878ab0-b4e7-50cb-8209-a1e9e75063c3,599,3.200000048,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
22790,dc8824c0-794e-589b-9514-dc1cc4590d3c,1900,4.199999809,ARBO,Clothing and Accessories,60,FALSE,ARBOR,759,Winter Wear
7662,dc884758-c161-58b4-834b-4786db7b29d3,1299,3.700000048,SUR,Clothing and Accessories,46,FALSE,a3Creations,699,Topwear
7657,dc895675-cf05-5196-b594-41e0a7345375,1299,3,SUR,Clothing and Accessories,46,FALSE,a3Creations,699,Topwear
10208,dc8a2215-8318-58e4-b01e-57ccf4f1849f,1299,2.799999952,Breakboun,Clothing and Accessories,50,FALSE,BREAKBOUNCE,649,Bottomwear
1419,dc920f11-713c-551b-94ef-7f19ad2aaf9e,699,1.700000048,CA,Clothing and Accessories,57,FALSE,caratrend,299,Topwear
28266,dc92a4bf-6ad8-5888-933d-b53d07fc6cfc,999,4.199999809,NEVER LO,Clothing and Accessories,67,FALSE,TECH TRONICS,329,Topwear
3560,dc94917a-c23b-5c6c-be11-41b59be087c3,1499,3.799999952,Zack Fo,Clothing and Accessories,70,FALSE,KrishnamEnterprisaes,444,Topwear
12324,dc98d2f0-9b66-53cf-9f1a-1aa1640dde01,2099,2.5,ECKO Unl,Clothing and Accessories,18,FALSE,SandSMarketing,1721,Bottomwear
1613,dc99700b-3205-528b-bf9c-7ce3eefa621a,1599,3.799999952,REEB,Clothing and Accessories,35,FALSE,RetailNet,1027,Bottomwear
5670,dc997d2a-1081-5f5a-bd3c-2f61914bb875,1398,3.799999952,ModeWa,Clothing and Accessories,64,FALSE,MP TRADERS 510,495,Topwear
20587,dc9c9d4d-3822-5df2-a1a9-10f24f2cfa67,1649,4,FLEXIM,Clothing and Accessories,57,FALSE,Flexikaart,699,Topwear
6644,dc9d67c1-bb4b-5d2b-93b9-56ef09846433,1199,3.299999952,Royalty Retail And Expo,Clothing and Accessories,68,FALSE,RoyaltyRetailAndExport,379,Fabrics
15853,dc9ebf0c-e01a-59c0-9c2c-3d76e815a899,1500,2.700000048,TEE BUD,Clothing and Accessories,70,FALSE,T-SHIRT EXPRESS,449,Topwear
8817,dca26110-fadd-59b3-8910-5fc823fb01e1,550,4,V,Clothing and Accessories,1,FALSE,DEEPMALATRADINGCOMPANY,540,Innerwear and Swimwear
17766,dca76356-472a-5709-8491-11f2dafcc305,849,3.700000048,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
1742,dcad7b81-619b-56cb-be43-d903ab51b516,1499,3.599999905,REEB,Clothing and Accessories,45,FALSE,RetailNet,824,Topwear
11732,dcae664d-a1e9-5302-8714-7e1d8231b741,1199,3.099999905,Dex,Clothing and Accessories,69,FALSE,DEXUS,370,Topwear
25274,dcb24dc1-7512-5429-8f4e-3908e134b5ad,1199,3.900000095,Free Authori,Clothing and Accessories,50,FALSE,BioworldMerchandising,599,Topwear
26427,dcb54356-76fb-53f8-84e0-b4b949d535fe,699,3.299999952,ATHL,Clothing and Accessories,63,FALSE,ATHLIV,253,Topwear
2145,dcb6feec-6e30-56bc-b585-425286ac5cd8,1699,4.5,REEB,Clothing and Accessories,45,FALSE,RetailNet,934,Topwear
25272,dcb96884-9f9c-570d-b2b1-4f5527e33f96,899,3.900000095,Free Authori,Clothing and Accessories,45,FALSE,BioworldMerchandising,494,Topwear
18865,dcbb091e-1879-5550-8bf9-1a7e3845ceb4,699,4.699999809,Cots,Clothing and Accessories,28,FALSE,EVINCEMARKETERS,499,Clothing Accessories
16176,dcc0fe3b-4bc4-57f8-9f0c-abb40a700e78,1599,4.199999809,GANTI,Clothing and Accessories,65,FALSE,SanchalSales,549,Topwear
3068,dcc19467-0f35-5b31-93e6-51d64b325feb,1745,3.799999952,AXMA,Clothing and Accessories,49,FALSE,ModaElementi,873,Winter Wear
23030,dcc262c4-51b2-51b6-a721-9c181602a2fa,849,4.199999809,ARBO,Clothing and Accessories,49,FALSE,ARBOR,426,Topwear
7142,dcc28578-7de3-5fba-973b-a4337f886e7b,1299,4,Dudli,Clothing and Accessories,30,FALSE,DudlindFashion,899,Topwear
16030,dcc444f1-e86a-55cc-8e99-f88c6abc4e2d,1199,2.700000048,TEE BUD,Clothing and Accessories,62,FALSE,T-SHIRT EXPRESS,449,Topwear
5412,dcc9cc93-9d75-562c-a5a7-950d4a4ec300,699,4.099999905,LDHSA,Clothing and Accessories,35,FALSE,UTTRAKHAND CLOTHHOUSE,449, Kurtas Ethnic Sets and Bottoms
27968,dccfead4-6982-5f4b-a1e6-7c5874b88def,3999,4.400000095,Pu,Clothing and Accessories,40,FALSE,Tayab Manch Fashions,2399,Winter Wear
7070,dcd3aec5-d9b2-5f1c-86ab-54478355fdb1,1299,2.900000095,Dudli,Clothing and Accessories,42,FALSE,DudlindFashion,749,Topwear
17432,dcde290e-9081-5761-ad6d-69a6f74072fa,399,3.400000095,Reen,Clothing and Accessories,33,FALSE,PlanetRetail,265,Bottomwear
15823,dcde8f56-da9c-5348-8bac-181ebc5b9060,1500,4.300000191,TEE BUD,Clothing and Accessories,73,FALSE,T-SHIRT EXPRESS,399,Topwear
5437,dce12106-9491-520c-af9e-b228e14061db,2000,4,LDHSA,Clothing and Accessories,62,FALSE,UTTRAKHAND CLOTHHOUSE,749, Kurtas Ethnic Sets and Bottoms
18579,dce2572d-33bc-5c6a-9c7c-984c6506bd6f,599,2.400000095,Rose We,Clothing and Accessories,67,FALSE,Rupalcollectionjaipur,192,Topwear
21453,dcf1a28f-7fc7-5583-a451-18523ea267a8,699,3.900000095,Styleska,Clothing and Accessories,50,FALSE,Styleskart,349,Topwear
18889,dcf8d36e-a341-5482-924b-3815461c7832,399,3.599999905,Cots,Clothing and Accessories,37,FALSE,EVINCEMARKETERS,249,Winter Wear
6010,dcfc4ef3-d906-55e5-8ea1-4aa7d8491abe,1999,4,M7 By Metrona,Clothing and Accessories,60,FALSE,RetailNet,782,Winter Wear
14894,dcffc3ad-439e-5c23-af0c-30fd5a849756,1599,3.700000048,AS Tre,Clothing and Accessories,75,FALSE,AS Trend,399,Topwear
6875,dd070d68-35dc-59c3-91c0-e96a66aead89,895,3.799999952,HUMBE,Clothing and Accessories,52,FALSE,HUMBERT,425,Bottomwear
14896,dd0bbd58-eeb1-544b-829e-3bf77885bc80,1599,3.700000048,AS Tre,Clothing and Accessories,75,FALSE,AS Trend,399,Topwear
21726,dd0be1c1-bc45-56be-bdfc-b8af5d31516b,1299,2.299999952,T10 Spor,Clothing and Accessories,50,FALSE,T10Sports,649,Topwear
245,dd10368e-d887-51d1-8822-d550e2c5d6ad,899,3.900000095,DISCOUNT OUTL,Clothing and Accessories,44,FALSE,S P TRADERS,499,Topwear
24542,dd157ce1-c90e-5fa6-9c0e-c52bdfdbcabb,1999,4.5,JACK AND HAR,Clothing and Accessories,72,FALSE,Rakshita,549,Winter Wear
6196,dd15fd9a-e1ef-5e8a-9e57-ab3f6e77585b,2499,4.5,M7 By Metrona,Clothing and Accessories,60,FALSE,RetailNet,981,Winter Wear
19185,dd19a1aa-44be-5403-ae97-73358fbb9086,1900,3.200000048,yellowvib,Clothing and Accessories,57,FALSE,AMALGUS ENTERPRISE,799,Topwear
15675,dd19b60a-995b-5e98-b56f-c003b3ee6e56,899,4,Byford by Pantaloo,Clothing and Accessories,10,FALSE,AUM3ETAIL,809,Topwear
16792,dd2165b7-bf47-5b65-bf4a-50ede3d9d7fa,699,3.400000095,Urban D,Clothing and Accessories,61,FALSE,VRS FASHIONS PVT LTD,269,Innerwear and Swimwear
3040,dd23d3b5-e8b4-548d-a58f-df61457527c4,1045,3.799999952,AXMA,Clothing and Accessories,50,FALSE,ModaElementi,522,Topwear
23179,dd2425f9-f438-5283-bf3d-83c6ac76447a,998,4.199999809,ARBO,Clothing and Accessories,42,FALSE,ARBOR,569,Topwear
10251,dd248938-52db-590d-94cd-2375cb4f793d,1699,2.799999952,Breakboun,Clothing and Accessories,50,FALSE,BREAKBOUNCE,849,Bottomwear
18489,dd263a8d-e9a6-55ab-9c4b-f3df3bf75903,599,2.400000095,Rose We,Clothing and Accessories,60,FALSE,Rupalcollectionjaipur,234,Topwear
25600,dd2908c4-e0ac-567c-8d20-57c7c1ca33fc,999,3.900000095,Free Authori,Clothing and Accessories,40,FALSE,BioworldMerchandising,599,Bottomwear
25089,dd29b284-c105-56bd-b6e8-c9e2e222b2af,599,3.900000095,Free Authori,Clothing and Accessories,30,FALSE,BioworldMerchandising,419,Topwear
7511,dd2c6ceb-d7be-5993-a7a5-36ad8faaec25,1999,3.700000048,INSPI,Clothing and Accessories,68,FALSE,InspireFashions,639,Bottomwear
251,dd2c77b8-0bce-5707-8414-6603b4562c1b,899,3.900000095,DISCOUNT OUTL,Clothing and Accessories,44,FALSE,S P TRADERS,499,Topwear
13661,dd2d8665-8e30-582e-8cff-7312568b0cde,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
7418,dd2f81ef-b79d-5bc5-b3ee-03c2243242e1,2599,3.5,Lafant,Clothing and Accessories,61,FALSE,LAFANTAR E-TAIL,998,Bottomwear
21613,dd2ff54c-9992-51a2-aab7-7984603acd83,999,4.5,T10 Spor,Clothing and Accessories,50,FALSE,T10Sports,499,Topwear
26037,dd31e4ee-308c-5c34-966f-14a3a825f95d,2697,3.900000095,Uber Urb,Clothing and Accessories,45,FALSE,UberUrban,1477,Bottomwear
12727,dd32e964-b8f6-5b26-8bc3-129523ab7e5c,1299,2.5,ECKO Unl,Clothing and Accessories,35,FALSE,SandSMarketing,844,Topwear
18797,dd39416b-18e6-51db-8606-6a4d4ea8ed91,349,4.699999809,Cots,Clothing and Accessories,28,FALSE,EVINCEMARKETERS,249,Clothing Accessories
19367,dd3eff9f-ffcf-5c28-89e4-c59f3a3262ee,1000,3.200000048,yellowvib,Clothing and Accessories,55,FALSE,AMALGUS ENTERPRISE,450,Topwear
23096,dd40357c-8069-5535-8646-b29fd197c6ae,645,4.199999809,ARBO,Clothing and Accessories,35,FALSE,ARBOR,417,Topwear
25313,dd40ef35-5818-511e-8754-32ca1df22328,799,3.900000095,Free Authori,Clothing and Accessories,35,FALSE,BioworldMerchandising,519,Topwear
15962,dd41ea62-787e-56ad-81e6-5a1eedd7da3f,1500,2.700000048,TEE BUD,Clothing and Accessories,73,FALSE,T-SHIRT EXPRESS,399,Topwear
3289,dd43e2a6-ca00-5940-ab7e-058d7637a1a2,795,3.799999952,AXMA,Clothing and Accessories,50,FALSE,ModaElementi,397,Topwear
22625,dd4806ed-6e93-5893-8009-c43bfbd3c337,695,4.599999905,ARBO,Clothing and Accessories,45,FALSE,ARBOR,379,Topwear
23169,dd4a67d9-d9ae-5475-97ff-9ad858329749,998,4.199999809,ARBO,Clothing and Accessories,42,FALSE,ARBOR,569,Topwear
17121,dd4a96f0-493d-58ee-8848-6f463389a625,799,3.799999952,U.s.Polo Associati,Clothing and Accessories,3,FALSE,AHUJA TRADERS,775,Topwear
8460,dd4e31c4-a1c5-5f74-8bb5-28d6c471defe,555,4.099999905,V,Clothing and Accessories,5,FALSE,FORBESKART,525,Innerwear and Swimwear
21907,dd58ffef-33e5-551f-a745-fd3edd1f54d6,1749,4.099999905,allan pet,Clothing and Accessories,64,FALSE,Allan peter,629, Kurtas Ethnic Sets and Bottoms
2594,dd5a2c38-e8e4-5d91-808f-7d40c6dce070,6999,3.799999952,REEB,Clothing and Accessories,35,FALSE,RetailNet,4499,Winter Wear
1725,dd5f59e8-fcbf-52cc-aa8b-ae9819b54971,2999,4.300000191,REEB,Clothing and Accessories,35,FALSE,RetailNet,1927,Winter Wear
10313,dd622990-4404-50b7-88e8-a201dd32c3bd,799,4.5,Gracew,Clothing and Accessories,65,FALSE,GRACEWAY,279,Clothing Accessories
21456,dd637d37-8878-50b4-a074-3f0b57890be9,699,3.900000095,Styleska,Clothing and Accessories,50,FALSE,Styleskart,349,Topwear
19961,dd66351d-26e9-5924-b5a6-081cb80cf121,1299,4.5,PixF,Clothing and Accessories,76,FALSE,PixFab,299,Topwear
6975,dd672160-02b2-59fa-b7b3-6c432aa4c326,1599,4.099999905,NEXT ,Clothing and Accessories,81,FALSE,SSC SS Labl,299,Topwear
28821,dd687ad6-ef26-57f9-9ed5-9021124cb4eb,1799,3.799999952,Keo,Clothing and Accessories,63,FALSE,Keoti,664,Topwear
14725,dd69aafa-c4eb-5858-b38a-91eb5a46c8b9,1499,4,Scott Internation,Clothing and Accessories,66,FALSE,switzinc,499,Topwear
13873,dd69be87-966c-55cd-83b8-61937e4deb82,899,4.099999905,rockha,Clothing and Accessories,66,FALSE,Rockhard tshirts,299,Topwear
12252,dd6ae403-dcf5-5ffe-a195-bb6184963ca4,1049,2.5,ECKO Unl,Clothing and Accessories,30,FALSE,SandSMarketing,734,Topwear
2364,dd6aef40-9a68-5a92-a946-44f5b99e8351,3999,3,REEB,Clothing and Accessories,35,FALSE,RetailNet,2570,Winter Wear
29910,dd6c780f-79e3-57dc-8652-a5aae2be149e,2999,3.799999952,Oka,Clothing and Accessories,39,FALSE,OKANE,1800,Tracksuits
6384,dd6d7431-9ab5-53ab-bcca-48d9e319ae70,849,3.200000048,East I,Clothing and Accessories,28,FALSE,ZIYAA,610,Innerwear and Swimwear
22182,dd73e114-d433-5421-ab8e-70f4db1d0b45,2999,3.900000095,Mett,Clothing and Accessories,35,FALSE,METTLEAPPARELS,1949,Winter Wear
4609,dd74a0f7-f76b-51cc-b869-9230d679a9dc,1014,3.900000095,Simon Rob,Clothing and Accessories,55,FALSE,RSARetails,449,Innerwear and Swimwear
26177,dd74aa02-2b5b-5f8a-b4b0-8e4248a58de8,1799,4.699999809,SORA,Clothing and Accessories,61,FALSE,SORANG,699,Topwear
10912,dd7bc8d0-714d-5095-b258-50963d76f242,1599,4.5,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,639,Topwear
11790,dd847478-21f6-546f-92d4-ce362ed4f46a,1899,3.700000048,Steenb,Clothing and Accessories,50,FALSE,BrandFortunes,949,Winter Wear
6587,dd85ff7b-369c-5429-8663-8b503d2a67b5,1599,2.900000095,Mo,Clothing and Accessories,37,FALSE,KKSONS,999,Topwear
13843,dd89eb12-f5f7-52f6-98bf-92cd6283c8e4,899,5,rockha,Clothing and Accessories,66,FALSE,Rockhard tshirts,299,Topwear
6837,dd8e23b3-dc3d-5421-94dd-6723ea10fdbb,899,4.099999905,HUMBE,Clothing and Accessories,22,FALSE,HUMBERT,699,Topwear
2139,dd90c3d0-17bf-5a78-b749-26fdc56d359b,1199,4.199999809,REEB,Clothing and Accessories,33,FALSE,RetailNet,803,Topwear
13336,dd91b7c8-dd58-545e-b507-fcb1fa2352e0,1499,3.400000095,Amp,Clothing and Accessories,64,FALSE,AFFGARMENTS,525,Topwear
